PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,FG_PCT,FG3A,FG3_PCT,FT_PCT,DREB,PF,PLAYER_NAME,POSITION,MIN,FGM,FGA,FTM,FTA,FG3M,PTS,OREB,REB,AST,STL,BLK,TOV,FGM_PTS,FGA_PTS,FG3M_PTS,FTM_PTS,FTA_PTS,OREB_PTS,REB_PTS,AST_PTS,STL_PTS,BLK_PTS,TOV_PTS,PTS_PTS,TOTAL
1628389,2018-19,00,1610612748,MIA,21.0,82,28,0.576,15,0.2,0.735,432,203,Bam Adebayo,Center-Forward,23.33,3.41,5.93,2.02,2.76,0.04,8.89,2.01,7.28,2.24,0.87,0.79,1.48,119.4,-59.3,0.1,16.2,-8.3,10.0,58.2,38.1,26.1,23.7,-22.2,44.4,246.4
1628389,2019-20,00,1610612748,MIA,22.0,72,72,0.557,14,0.143,0.691,559,182,Bam Adebayo,Center-Forward,33.57,6.11,10.97,3.67,5.31,0.03,15.92,2.44,10.21,5.11,1.14,1.29,2.83,213.8,-109.7,0.1,29.4,-15.9,12.2,81.7,86.9,34.2,38.7,-42.4,79.6,408.6
1628389,2020-21,00,1610612748,MIA,23.0,64,64,0.57,8,0.25,0.799,431,145,Bam Adebayo,Center-Forward,33.48,7.12,12.5,4.42,5.53,0.03,18.7,2.22,8.95,5.41,1.17,1.03,2.64,249.2,-125.0,0.1,35.4,-16.6,11.1,71.6,92.0,35.1,30.9,-39.6,93.5,437.7
1628389,2021-22,00,1610612748,MIA,24.0,56,56,0.557,6,0.0,0.753,427,171,Bam Adebayo,Center-Forward,32.59,7.25,13.02,4.57,6.07,0.0,19.07,2.45,10.07,3.39,1.43,0.79,2.64,253.8,-130.2,0.0,36.6,-18.2,12.2,80.6,57.6,42.9,23.7,-39.6,95.4,414.8
1628389,2022-23,00,1610612748,MIA,25.0,75,75,0.54,12,0.083,0.806,504,208,Bam Adebayo,Center-Forward,34.64,8.03,14.85,4.32,5.36,0.01,20.39,2.45,9.17,3.2,1.17,0.81,2.49,281.0,-148.5,0.0,34.6,-16.1,12.2,73.4,54.4,35.1,24.3,-37.4,102.0,415.0
1628389,2023-24,00,1610612748,MIA,26.0,12,12,0.535,2,0.5,0.83,96,28,Bam Adebayo,Center-Forward,34.75,8.33,15.58,6.08,7.33,0.08,22.83,2.17,10.17,3.92,1.33,1.17,2.83,291.6,-155.8,0.2,48.6,-22.0,10.8,81.4,66.6,39.9,35.1,-42.4,114.2,468.2
1630534,2022-23,00,1610612762,UTA,23.0,59,22,0.427,228,0.355,0.812,78,99,Ochai Agbaji,Guard,20.49,2.8,6.54,0.95,1.17,1.37,7.92,0.73,2.05,1.14,0.27,0.25,0.69,98.0,-65.4,3.4,7.6,-3.5,3.6,16.4,19.4,8.1,7.5,-10.4,39.6,124.3
1630534,2023-24,00,1610612762,UTA,23.0,13,5,0.434,32,0.406,0.5,25,21,Ochai Agbaji,Guard,19.08,1.77,4.08,0.15,0.31,1.0,4.69,1.0,2.92,0.92,0.38,0.85,0.62,62.0,-40.8,2.5,1.2,-0.9,5.0,23.4,15.6,11.4,25.5,-9.3,23.5,119.1
1630583,2021-22,00,1610612763,MEM,21.0,32,0,0.402,48,0.125,0.625,54,36,Santi Aldama,Forward-Center,11.25,1.66,4.12,0.62,1.0,0.19,4.12,1.03,2.72,0.66,0.19,0.31,0.5,58.1,-41.2,0.5,5.0,-3.0,5.2,21.8,11.2,5.7,9.3,-7.5,20.6,85.7
1630583,2022-23,00,1610612763,MEM,22.0,77,20,0.47,266,0.353,0.75,286,143,Santi Aldama,Forward-Center,21.84,3.21,6.82,1.4,1.87,1.22,9.04,1.1,4.82,1.26,0.58,0.62,0.78,112.4,-68.2,3.0,11.2,-5.6,5.5,38.6,21.4,17.4,18.6,-11.7,45.2,187.8
1630583,2023-24,00,1610612763,MEM,22.0,7,1,0.456,40,0.375,0.5,36,10,Santi Aldama,Forward-Center,25.71,5.86,12.86,0.86,1.71,2.14,14.71,1.29,6.43,2.57,0.71,0.71,1.71,205.1,-128.6,5.4,6.9,-5.1,6.4,51.4,43.7,21.3,21.3,-25.6,73.6,275.8
1629638,2019-20,00,1610612740,NOP,21.0,47,1,0.368,133,0.346,0.676,75,57,Nickeil Alexander-Walker,Guard,12.57,2.09,5.66,0.53,0.79,0.98,5.68,0.19,1.79,1.89,0.36,0.17,1.15,73.1,-56.6,2.4,4.2,-2.4,1.0,14.3,32.1,10.8,5.1,-17.2,28.4,95.2
1629638,2020-21,00,1610612740,NOP,22.0,46,13,0.419,219,0.347,0.727,131,88,Nickeil Alexander-Walker,Guard,21.89,4.17,9.96,1.04,1.43,1.65,11.04,0.28,3.13,2.22,1.02,0.48,1.5,146.0,-99.6,4.1,8.3,-4.3,1.4,25.0,37.7,30.6,14.4,-22.5,55.2,196.3
1629638,2021-22,00,0,TOT,23.0,65,21,0.372,338,0.311,0.743,150,103,Nickeil Alexander-Walker,Guard,22.55,3.89,10.46,1.25,1.68,1.62,10.65,0.57,2.88,2.4,0.71,0.35,1.43,136.2,-104.6,4.1,10.0,-5.0,2.8,23.0,40.8,21.3,10.5,-21.4,53.2,170.9
1629638,2021-22,00,1610612762,UTA,23.0,15,2,0.333,33,0.303,0.917,22,15,Nickeil Alexander-Walker,Guard,9.93,1.07,3.2,0.73,0.8,0.67,3.53,0.07,1.53,1.13,0.33,0.27,0.53,37.4,-32.0,1.7,5.8,-2.4,0.4,12.2,19.2,9.9,8.1,-8.0,17.6,69.9
1629638,2022-23,00,0,TOT,24.0,59,3,0.444,159,0.384,0.667,86,88,Nickeil Alexander-Walker,Guard,14.98,2.22,5.0,0.68,1.02,1.03,6.15,0.25,1.71,1.83,0.54,0.36,0.93,77.7,-50.0,2.6,5.4,-3.1,1.2,13.7,31.1,16.2,10.8,-14.0,30.8,122.4
1629638,2022-23,00,1610612750,MIN,24.0,23,0,0.384,72,0.361,0.619,35,30,Nickeil Alexander-Walker,Guard,15.48,2.09,5.43,0.57,0.91,1.13,5.87,0.3,1.83,1.39,0.35,0.3,0.43,73.1,-54.3,2.8,4.6,-2.7,1.5,14.6,23.6,10.5,9.0,-6.4,29.4,105.7
1629638,2023-24,00,1610612750,MIN,25.0,12,2,0.417,37,0.351,0.333,20,18,Nickeil Alexander-Walker,Guard,19.67,2.08,5.0,0.17,0.5,1.08,5.42,0.08,1.75,2.42,0.83,0.83,1.0,72.8,-50.0,2.7,1.4,-1.5,0.4,14.0,41.1,24.9,24.9,-15.0,27.1,142.8
1628960,2018-19,00,1610612762,UTA,23.0,38,2,0.376,99,0.323,0.75,20,47,Grayson Allen,Guard,10.95,1.76,4.68,1.18,1.58,0.84,5.55,0.08,0.61,0.66,0.16,0.16,0.87,61.6,-46.8,2.1,9.4,-4.7,0.4,4.9,11.2,4.8,4.8,-13.0,27.8,62.5
1628960,2019-20,00,1610612763,MEM,24.0,38,0,0.466,141,0.404,0.867,77,53,Grayson Allen,Guard,18.89,3.08,6.61,1.03,1.18,1.5,8.68,0.21,2.24,1.37,0.26,0.05,0.87,107.8,-66.1,3.8,8.2,-3.5,1.0,17.9,23.3,7.8,1.5,-13.0,43.4,132.1
1628960,2020-21,00,1610612763,MEM,25.0,50,38,0.418,274,0.391,0.868,141,71,Grayson Allen,Guard,25.2,3.46,8.28,1.58,1.82,2.14,10.64,0.38,3.2,2.16,0.92,0.16,0.96,121.1,-82.8,5.4,12.6,-5.5,1.9,25.6,36.7,27.6,4.8,-14.4,53.2,186.2
1628960,2021-22,00,1610612749,MIL,26.0,66,61,0.448,389,0.409,0.865,190,96,Grayson Allen,Guard,27.35,3.86,8.62,0.97,1.12,2.41,11.11,0.48,3.36,1.52,0.7,0.27,0.65,135.1,-86.2,6.0,7.8,-3.4,2.4,26.9,25.8,21.0,8.1,-9.8,55.6,189.3
1628960,2022-23,00,1610612749,MIL,27.0,72,70,0.44,366,0.399,0.905,176,117,Grayson Allen,Guard,27.39,3.4,7.74,1.58,1.75,2.03,10.42,0.85,3.29,2.26,0.86,0.19,1.0,119.0,-77.4,5.1,12.6,-5.2,4.2,26.3,38.4,25.8,5.7,-15.0,52.1,191.6
1628960,2023-24,00,1610612756,PHX,28.0,13,13,0.479,71,0.493,0.929,49,31,Grayson Allen,Guard,31.92,4.31,9.0,1.0,1.08,2.69,12.31,0.92,4.69,2.69,0.46,0.46,1.69,150.8,-90.0,6.7,8.0,-3.2,4.6,37.5,45.7,13.8,13.8,-25.3,61.6,224.0
1628386,2017-18,00,1610612751,BKN,20.0,72,31,0.589,15,0.333,0.776,244,147,Jarrett Allen,Center,20.01,3.25,5.51,1.58,2.04,0.07,8.15,2.0,5.39,0.68,0.39,1.22,1.14,113.8,-55.1,0.2,12.6,-6.1,10.0,43.1,11.6,11.7,36.6,-17.1,40.8,202.1
1628386,2018-19,00,1610612751,BKN,21.0,80,80,0.59,45,0.133,0.709,481,184,Jarrett Allen,Center,26.2,4.19,7.1,2.46,3.48,0.08,10.91,2.39,8.4,1.38,0.54,1.5,1.29,146.6,-71.0,0.2,19.7,-10.4,12.0,67.2,23.5,16.2,45.0,-19.4,54.6,284.2
1628386,2019-20,00,1610612751,BKN,22.0,70,64,0.649,6,0.0,0.633,455,162,Jarrett Allen,Center,26.46,4.31,6.64,2.44,3.86,0.0,11.07,3.09,9.59,1.57,0.57,1.31,1.1,150.8,-66.4,0.0,19.5,-11.6,15.4,76.7,26.7,17.1,39.3,-16.5,55.4,306.4
1628386,2020-21,00,0,TOT,23.0,63,45,0.618,19,0.316,0.703,435,96,Jarrett Allen,Center,29.59,4.73,7.65,3.24,4.6,0.1,12.79,3.11,10.02,1.68,0.51,1.43,1.59,165.6,-76.5,0.2,25.9,-13.8,15.6,80.2,28.6,15.3,42.9,-23.8,64.0,324.2
1628386,2020-21,00,1610612739,CLE,23.0,51,40,0.609,19,0.316,0.69,348,75,Jarrett Allen,Center,30.27,4.98,8.18,3.1,4.49,0.12,13.18,3.1,9.92,1.69,0.49,1.39,1.53,174.3,-81.8,0.3,24.8,-13.5,15.5,79.4,28.7,14.7,41.7,-23.0,65.9,327.0
1628386,2021-22,00,1610612739,CLE,24.0,56,56,0.677,10,0.1,0.708,410,97,Jarrett Allen,Center,32.32,6.59,9.73,2.95,4.16,0.02,16.14,3.43,10.75,1.64,0.79,1.34,1.68,230.6,-97.3,0.0,23.6,-12.5,17.2,86.0,27.9,23.7,40.2,-25.2,80.7,394.9
1628386,2022-23,00,1610612739,CLE,25.0,68,68,0.644,10,0.1,0.733,445,153,Jarrett Allen,Center,32.65,5.93,9.21,2.38,3.25,0.01,14.25,3.25,9.79,1.66,0.79,1.24,1.37,207.6,-92.1,0.0,19.0,-9.8,16.2,78.3,28.2,23.7,37.2,-20.6,71.2,358.9
1628386,2023-24,00,1610612739,CLE,25.0,8,8,0.635,0,0.0,0.732,35,18,Jarrett Allen,Center,27.0,4.12,6.5,3.75,5.12,0.0,12.0,2.75,7.12,2.12,0.5,1.38,1.75,144.2,-65.0,0.0,30.0,-15.4,13.8,57.0,36.0,15.0,41.4,-26.2,60.0,290.8
1630631,2021-22,00,1610612740,NOP,24.0,54,1,0.446,110,0.291,0.679,75,73,Jose Alvarado,Guard,15.44,2.43,5.44,0.67,0.98,0.59,6.11,0.46,1.85,2.81,1.31,0.13,0.74,85.1,-54.4,1.5,5.4,-2.9,2.3,14.8,47.8,39.3,3.9,-11.1,30.6,162.3
1630631,2022-23,00,1610612740,NOP,25.0,61,10,0.411,247,0.336,0.813,113,125,Jose Alvarado,Guard,21.48,3.3,8.02,1.07,1.31,1.36,9.02,0.46,2.31,3.05,1.1,0.16,1.33,115.5,-80.2,3.4,8.6,-3.9,2.3,18.5,51.8,33.0,4.8,-20.0,45.1,178.9
203937,2014-15,00,1610612759,SAS,21.0,33,8,0.348,11,0.273,0.643,67,28,Kyle Anderson,Forward-Guard,10.85,0.94,2.7,0.27,0.42,0.09,2.24,0.15,2.18,0.85,0.45,0.21,0.3,32.9,-27.0,0.2,2.2,-1.3,0.8,17.4,14.4,13.5,6.3,-4.5,11.2,66.1
203937,2015-16,00,1610612759,SAS,22.0,78,11,0.468,37,0.324,0.747,219,97,Kyle Anderson,Forward-Guard,15.96,1.77,3.78,0.79,1.06,0.15,4.49,0.32,3.13,1.58,0.77,0.37,0.76,62.0,-37.8,0.4,6.3,-3.2,1.6,25.0,26.9,23.1,11.1,-11.4,22.5,126.5
203937,2016-17,00,1610612759,SAS,23.0,72,14,0.445,40,0.375,0.789,175,63,Kyle Anderson,Forward-Guard,14.17,1.29,2.9,0.62,0.79,0.21,3.42,0.46,2.89,1.26,0.71,0.36,0.54,45.2,-29.0,0.5,5.0,-2.4,2.3,23.1,21.4,21.3,10.8,-8.1,17.1,107.2
203937,2017-18,00,1610612759,SAS,24.0,74,67,0.527,57,0.333,0.712,312,114,Kyle Anderson,Forward-Guard,26.73,3.12,5.92,1.41,1.97,0.26,7.91,1.14,5.35,2.73,1.55,0.81,1.27,109.2,-59.2,0.6,11.3,-5.9,5.7,42.8,46.4,46.5,24.3,-19.0,39.6,242.3
203937,2018-19,00,1610612763,MEM,25.0,43,40,0.543,34,0.265,0.578,203,112,Kyle Anderson,Forward-Guard,29.81,3.49,6.42,0.86,1.49,0.21,8.05,1.12,5.84,2.98,1.26,0.86,1.35,122.2,-64.2,0.5,6.9,-4.5,5.6,46.7,50.7,37.8,25.8,-20.2,40.2,247.5
203937,2019-20,00,1610612763,MEM,26.0,67,28,0.474,85,0.282,0.667,227,111,Kyle Anderson,Forward-Guard,19.85,2.34,4.94,0.78,1.16,0.36,5.82,0.87,4.25,2.42,0.81,0.55,0.99,81.9,-49.4,0.9,6.2,-3.5,4.4,34.0,41.1,24.3,16.5,-14.8,29.1,170.7
203937,2020-21,00,1610612763,MEM,27.0,69,69,0.468,261,0.36,0.783,344,120,Kyle Anderson,Forward-Guard,27.35,4.46,9.54,2.09,2.67,1.36,12.38,0.75,5.74,3.62,1.22,0.83,1.25,156.1,-95.4,3.4,16.7,-8.0,3.8,45.9,61.5,36.6,24.9,-18.8,61.9,288.6
203937,2021-22,00,1610612763,MEM,28.0,69,11,0.446,109,0.33,0.638,299,108,Kyle Anderson,Forward-Guard,21.51,3.03,6.8,0.97,1.52,0.52,7.55,1.0,5.33,2.65,1.12,0.65,1.03,106.0,-68.0,1.3,7.8,-4.6,5.0,42.6,45.0,33.6,19.5,-15.4,37.8,210.6
203937,2022-23,00,1610612750,MIN,29.0,69,46,0.509,105,0.41,0.735,302,146,Kyle Anderson,Forward-Guard,28.36,3.65,7.17,1.45,1.97,0.62,9.38,0.96,5.33,4.86,1.13,0.91,1.49,127.8,-71.7,1.6,11.6,-5.9,4.8,42.6,82.6,33.9,27.3,-22.4,46.9,279.1
